order_id,marketplace_region,category,fabric,price_usd,discount_pct,is_premium,size_ordered,size_usual,size_mismatch,ordered_multiple_sizes,fit_type,customer_prior_orders,customer_prior_return_rate,avg_review_rating,num_reviews,reviews_read,size_chart_viewed,model_shown,is_gift,device,days_to_delivery,return_shipping_free,return_reason,returned
ORD044462,US,activewear,cotton_stretch,41.61,10,0,5,5,0,0,regular,5,0.376,3.96,123,1,0,1,1,desktop,10,1,not_returned,0
ORD044463,PL,dress,cotton_stretch,65.35,30,0,6,6,0,0,slim,5,0.455,4.85,108,1,0,1,0,mobile,4,0,not_returned,0
ORD044464,ES,trousers,blend,61.99,20,0,2,2,0,0,slim,9,0.393,3.98,99,0,0,1,0,mobile,11,1,not_returned,0
ORD044465,IT,jeans,polyester,74.42,0,0,5,4,1,1,slim,6,0.204,4.2,118,0,0,1,0,desktop,11,1,not_returned,0
ORD044466,NL,activewear,cotton_stretch,54.53,0,0,2,2,0,0,true_to_size,7,0.494,4.45,108,0,0,1,0,mobile,6,0,not_returned,0
ORD044467,US,shoes,silk,223.95,10,1,3,3,0,1,regular,3,0.312,4.01,108,0,1,1,0,desktop,5,1,not_returned,0
ORD044468,ES,jeans,jersey,135.04,40,1,3,3,0,0,regular,3,0.413,4.43,105,0,0,1,0,mobile,8,0,not_returned,0
ORD044469,DE,activewear,silk,51.83,0,0,1,0,1,0,slim,9,0.488,4.1,127,1,0,0,0,mobile,10,1,quality_defect,1
ORD044470,UK,trousers,wool,45.89,0,0,3,3,0,0,regular,10,0.208,4.95,129,0,0,1,0,mobile,8,1,not_returned,0
ORD044471,FR,jacket,jersey,69.92,10,0,3,3,0,0,regular,6,0.443,4.46,104,1,0,0,0,mobile,8,1,not_returned,0
ORD044472,NL,knitwear,polyester,131.59,20,1,5,6,1,1,true_to_size,9,0.162,3.29,125,1,0,1,0,desktop,2,0,size_too_small,1
ORD044473,DE,activewear,denim,61.94,0,0,6,6,0,0,regular,4,0.179,3.69,121,0,1,1,0,mobile,3,1,not_returned,0
ORD044474,IT,activewear,jersey,64.76,30,0,2,2,0,0,regular,8,0.417,4.34,127,0,1,1,0,desktop,1,0,not_returned,0
ORD044475,ES,t_shirt,polyester,34.16,0,0,4,4,0,1,slim,3,0.22,4.16,107,1,0,0,0,mobile,2,1,not_returned,0
ORD044476,IT,jeans,denim,88.14,40,0,3,4,1,0,slim,3,0.287,4.38,139,0,0,1,0,mobile,5,0,poor_fit,1
ORD044477,US,accessories,polyester,40.48,20,0,2,3,1,0,regular,2,0.373,3.28,126,1,0,1,1,mobile,7,0,size_too_small,1
ORD044478,IT,dress,wool,128.91,20,1,4,2,2,1,oversized,8,0.176,3.91,116,1,0,0,0,mobile,10,0,size_too_large,1
ORD044479,CN,activewear,denim,39.41,10,0,3,3,0,1,regular,10,0.375,4.21,97,1,1,1,0,mobile,10,1,not_returned,0
ORD044480,ES,t_shirt,cotton_stretch,44.21,40,0,5,5,0,0,slim,4,0.066,3.88,109,0,1,1,0,mobile,11,1,not_returned,0
ORD044481,CN,jacket,cotton,145.8,0,1,4,5,1,0,regular,9,0.31,4.37,95,0,0,0,0,mobile,2,1,not_returned,0
ORD044482,DE,activewear,cotton,50.36,30,0,2,2,0,0,true_to_size,8,0.217,3.86,119,1,0,1,0,mobile,6,1,not_returned,0
ORD044483,ES,activewear,blend,54.32,30,0,2,0,2,0,regular,6,0.192,3.67,124,0,1,1,0,mobile,4,1,size_too_large,1
ORD044484,US,shoes,cotton,133.85,20,1,6,6,0,0,slim,9,0.168,4.3,125,1,0,0,0,mobile,10,1,not_returned,0
ORD044485,US,dress,silk,65.16,30,0,0,0,0,1,oversized,4,0.258,3.61,119,1,0,1,0,mobile,5,1,not_returned,0
ORD044486,US,activewear,polyester,57.91,10,0,5,5,0,0,true_to_size,4,0.333,4.5,118,1,0,1,0,mobile,4,0,not_returned,0
ORD044487,CN,t_shirt,cotton,29.13,0,0,1,1,0,0,regular,4,0.153,4.14,146,0,1,1,0,tablet,9,0,not_returned,0
ORD044488,US,trousers,cotton_stretch,26.4,10,0,5,5,0,0,slim,7,0.141,5.0,135,1,0,1,0,desktop,10,1,changed_mind,1
ORD044489,FR,knitwear,silk,69.6,0,0,5,6,1,0,oversized,8,0.376,4.22,118,0,1,1,0,mobile,3,1,size_too_small,1
ORD044490,UK,jeans,cotton,43.26,0,0,6,6,0,0,true_to_size,1,0.174,3.94,118,0,0,1,0,desktop,4,0,not_returned,0
ORD044491,IT,lingerie,blend,46.29,10,0,2,2,0,0,true_to_size,7,0.055,4.53,137,0,1,0,0,desktop,2,1,not_returned,0
ORD044492,PL,t_shirt,jersey,23.48,20,0,3,3,0,0,regular,7,0.383,4.75,116,0,0,1,0,mobile,2,1,not_returned,0
ORD044493,FR,jeans,cotton,79.12,50,0,3,3,0,1,oversized,4,0.27,2.86,131,1,0,1,0,mobile,2,1,quality_defect,1
ORD044494,FR,dress,silk,51.61,10,0,3,3,0,0,regular,4,0.525,3.33,92,1,1,1,0,mobile,5,1,not_returned,0
ORD044495,UK,lingerie,denim,34.3,40,0,3,4,1,0,regular,3,0.5,3.73,118,0,0,1,0,mobile,7,1,size_too_small,1
ORD044496,US,t_shirt,wool,21.1,20,0,3,4,1,0,slim,7,0.106,3.37,124,1,0,0,0,mobile,1,0,not_returned,0
ORD044497,DE,dress,silk,111.35,0,1,4,3,1,0,true_to_size,7,0.072,4.94,116,1,1,1,0,mobile,7,0,quality_defect,1
ORD044498,FR,jeans,denim,43.39,20,0,2,2,0,1,oversized,3,0.207,3.86,116,0,0,0,0,mobile,5,0,not_returned,0
ORD044499,UK,dress,polyester,92.18,10,0,5,4,1,0,regular,8,0.154,3.42,116,0,0,1,0,mobile,11,1,poor_fit,1
ORD044500,CN,accessories,jersey,40.65,0,0,2,2,0,0,oversized,8,0.357,4.69,107,1,1,0,0,desktop,11,1,not_returned,0
ORD044501,IT,trousers,cotton_stretch,47.4,0,0,0,1,1,0,true_to_size,3,0.222,4.35,131,0,0,0,0,mobile,9,1,not_returned,0
ORD044502,UK,shoes,wool,193.56,0,1,0,0,0,0,regular,7,0.266,4.0,129,0,0,1,0,mobile,8,1,not_returned,0
ORD044503,IT,activewear,blend,59.66,30,0,3,4,1,1,slim,2,0.41,3.99,117,0,0,1,0,mobile,10,1,size_too_small,1
ORD044504,US,knitwear,wool,98.95,0,0,4,4,0,1,true_to_size,5,0.132,4.04,105,1,0,0,0,desktop,2,0,not_returned,0
ORD044505,ES,shoes,blend,121.97,0,1,2,2,0,1,regular,11,0.123,3.92,131,1,0,1,0,tablet,5,1,not_returned,0
ORD044506,ES,dress,polyester,83.23,10,0,6,5,1,0,slim,4,0.091,4.26,96,1,0,0,0,mobile,3,1,size_too_large,1
ORD044507,US,trousers,cotton,54.4,0,0,1,0,1,1,slim,3,0.245,3.82,114,1,0,1,0,mobile,11,0,not_returned,0
ORD044508,DE,activewear,cotton_stretch,39.92,0,0,5,5,0,0,oversized,11,0.178,3.48,110,0,0,1,0,mobile,11,0,not_returned,0
ORD044509,FR,jacket,wool,221.83,30,1,4,4,0,0,regular,8,0.543,3.97,131,1,1,0,0,mobile,2,1,not_returned,0
ORD044510,IT,knitwear,polyester,63.34,10,0,4,3,1,0,true_to_size,5,0.423,2.79,112,1,0,1,0,mobile,6,1,not_returned,0
ORD044511,IT,shoes,polyester,71.02,50,0,3,3,0,0,slim,7,0.059,4.85,121,1,1,1,0,desktop,8,0,not_returned,0
ORD044512,IT,dress,blend,75.55,20,0,3,2,1,0,oversized,7,0.153,3.52,115,0,0,1,0,mobile,3,1,size_too_large,1
ORD044513,DE,activewear,jersey,111.18,10,1,5,5,0,1,regular,8,0.335,3.39,123,0,1,1,0,desktop,11,0,not_returned,0
ORD044514,DE,knitwear,cotton_stretch,67.06,50,0,6,6,0,0,oversized,6,0.428,5.0,127,1,1,0,0,mobile,10,1,not_returned,0
ORD044515,US,jeans,blend,49.19,10,0,6,5,1,0,regular,11,0.226,4.52,125,0,1,1,0,mobile,1,1,poor_fit,1
ORD044516,DE,accessories,polyester,42.95,50,0,0,1,1,1,regular,11,0.278,3.76,130,0,0,0,1,desktop,5,1,not_returned,0
ORD044517,UK,jeans,linen,87.61,40,0,5,5,0,0,regular,5,0.174,4.56,107,1,0,0,0,mobile,9,1,not_returned,0
ORD044518,IT,jeans,jersey,148.55,0,1,6,6,0,0,regular,10,0.102,3.65,125,0,0,1,0,mobile,6,0,not_returned,0
ORD044519,US,jeans,blend,50.8,20,0,4,6,2,0,oversized,5,0.318,4.05,141,0,0,0,0,mobile,6,1,size_too_small,1
ORD044520,FR,activewear,cotton,32.42,30,0,3,3,0,0,regular,6,0.241,3.91,135,0,0,1,0,mobile,9,1,not_returned,0
ORD044521,FR,dress,jersey,151.47,0,1,0,1,1,0,slim,7,0.112,3.48,125,1,0,1,0,mobile,5,0,not_returned,0
ORD044522,US,shoes,cotton_stretch,83.76,0,0,4,4,0,0,slim,3,0.455,4.38,129,0,0,1,0,desktop,11,1,not_returned,0
ORD044523,DE,jacket,cotton,96.43,30,0,6,5,1,0,regular,5,0.023,3.33,116,0,1,1,0,mobile,5,0,size_too_large,1
ORD044524,FR,lingerie,denim,21.94,50,0,3,3,0,1,oversized,3,0.559,3.88,137,0,0,1,0,mobile,3,0,poor_fit,1
ORD044525,ES,shoes,linen,40.86,30,0,0,0,0,0,regular,10,0.246,3.63,115,1,0,1,0,desktop,10,1,not_returned,0
ORD044526,UK,t_shirt,denim,20.59,50,0,4,4,0,1,regular,4,0.251,4.12,144,0,0,1,0,desktop,1,1,wrong_color,1
ORD044527,US,accessories,polyester,21.34,0,0,4,5,1,0,true_to_size,4,0.283,3.87,118,0,1,0,0,desktop,1,1,not_returned,0
ORD044528,CN,activewear,cotton,105.5,10,1,0,0,0,0,slim,7,0.171,3.79,111,0,0,0,0,desktop,10,0,damaged,1
ORD044529,DE,activewear,polyester,76.32,10,0,5,3,2,1,slim,3,0.285,4.26,107,1,0,1,0,desktop,8,1,size_too_large,1
ORD044530,DE,accessories,wool,50.87,0,0,3,1,2,0,regular,10,0.253,4.39,116,0,1,0,0,mobile,4,0,not_returned,0
ORD044531,ES,shoes,wool,96.74,30,0,5,6,1,0,slim,4,0.411,3.19,112,1,1,0,0,mobile,11,0,size_too_small,1
ORD044532,NL,jacket,jersey,100.21,10,0,0,1,1,0,regular,3,0.362,4.7,111,0,0,1,0,desktop,3,1,not_returned,0
ORD044533,US,dress,cotton,117.89,0,1,2,1,1,1,true_to_size,5,0.079,4.15,122,1,1,1,0,mobile,9,1,not_returned,0
ORD044534,UK,trousers,blend,30.86,20,0,3,3,0,0,oversized,4,0.199,3.56,109,1,1,0,0,mobile,5,1,not_returned,0
ORD044535,IT,jeans,denim,135.94,20,1,0,1,1,0,regular,8,0.284,4.21,118,1,0,0,0,mobile,11,1,damaged,1
ORD044536,FR,t_shirt,wool,20.38,0,0,1,1,0,0,slim,8,0.389,4.56,113,1,0,1,0,mobile,9,1,not_returned,0
ORD044537,UK,t_shirt,blend,24.63,10,0,6,6,0,0,oversized,10,0.189,4.28,136,1,1,0,1,mobile,4,1,not_returned,0
ORD044538,NL,activewear,blend,30.63,10,0,2,1,1,0,oversized,5,0.504,4.43,114,0,0,1,0,desktop,2,0,size_too_large,1
ORD044539,NL,trousers,cotton,45.06,10,0,5,4,1,0,slim,5,0.09,3.5,102,1,0,1,0,mobile,2,1,not_returned,0
ORD044540,DE,activewear,cotton_stretch,34.2,0,0,5,4,1,0,slim,4,0.416,3.38,113,1,1,0,0,desktop,11,1,size_too_large,1
ORD044541,DE,jacket,denim,58.85,0,0,5,5,0,0,oversized,11,0.302,3.93,126,1,0,1,0,mobile,5,1,not_returned,0
ORD044542,PL,accessories,denim,50.87,10,0,6,5,1,0,regular,9,0.059,3.48,133,0,1,0,0,mobile,11,1,not_returned,0
ORD044543,IT,shoes,polyester,89.67,40,0,3,3,0,0,true_to_size,8,0.45,4.58,103,1,0,1,1,mobile,2,1,not_returned,0
ORD044544,UK,jacket,wool,127.22,0,1,0,0,0,0,oversized,4,0.457,3.86,122,0,1,0,0,mobile,2,1,not_returned,0
ORD044545,IT,activewear,denim,83.97,0,0,3,3,0,0,oversized,4,0.193,4.05,125,1,0,1,0,mobile,2,1,not_returned,0
ORD044546,ES,t_shirt,denim,26.81,0,0,4,3,1,0,true_to_size,7,0.57,4.43,103,0,1,1,0,mobile,10,1,size_too_large,1
ORD044547,ES,jeans,polyester,67.87,20,0,0,1,1,0,regular,4,0.298,3.0,113,0,1,1,0,mobile,3,1,size_too_small,1
ORD044548,PL,t_shirt,linen,19.45,20,0,3,3,0,0,regular,3,0.206,4.44,124,1,1,1,0,mobile,7,1,quality_defect,1
ORD044549,CN,jacket,polyester,294.34,10,1,1,0,1,0,slim,3,0.029,4.4,125,1,0,1,0,desktop,7,0,not_returned,0
ORD044550,PL,jeans,jersey,57.03,20,0,0,0,0,1,regular,7,0.32,3.72,110,1,0,1,1,desktop,7,1,not_returned,0
ORD044551,NL,jacket,jersey,78.42,0,0,1,1,0,0,slim,8,0.243,4.7,109,1,1,1,0,mobile,2,0,not_returned,0
ORD044552,CN,accessories,cotton_stretch,48.83,0,0,1,1,0,0,regular,6,0.108,4.07,114,1,1,0,0,mobile,10,1,not_returned,0
ORD044553,US,accessories,blend,43.59,0,0,1,1,0,0,regular,2,0.481,3.5,129,0,0,1,0,mobile,10,0,not_returned,0
ORD044554,DE,shoes,silk,49.55,30,0,3,4,1,0,slim,8,0.105,3.55,116,0,0,1,0,mobile,7,0,size_too_small,1
ORD044555,FR,activewear,wool,54.42,40,0,3,3,0,0,slim,7,0.516,3.84,113,0,0,1,0,mobile,8,1,not_returned,0
ORD044556,DE,t_shirt,linen,28.43,0,0,0,0,0,0,true_to_size,4,0.308,3.96,103,0,0,1,0,desktop,5,0,not_returned,0
ORD044557,PL,shoes,blend,46.17,0,0,2,2,0,0,true_to_size,7,0.725,3.91,113,1,0,1,0,mobile,7,1,not_returned,0
ORD044558,FR,t_shirt,wool,16.22,0,0,4,4,0,0,regular,8,0.105,4.14,138,0,0,0,0,mobile,10,1,not_returned,0
ORD044559,ES,shoes,polyester,141.07,20,1,4,4,0,0,slim,4,0.418,3.03,121,0,1,1,1,mobile,10,1,poor_fit,1
ORD044560,IT,jeans,silk,100.86,30,0,5,5,0,0,true_to_size,7,0.327,4.32,138,0,1,1,0,mobile,11,1,not_returned,0
ORD044561,US,accessories,cotton,24.69,0,0,4,4,0,0,regular,3,0.327,4.55,129,0,0,1,0,mobile,4,0,not_returned,0
ORD044562,NL,jeans,polyester,60.72,10,0,1,0,1,0,slim,5,0.228,4.43,105,1,0,1,0,mobile,4,1,size_too_large,1
ORD044563,US,shoes,polyester,129.35,10,1,6,5,1,0,regular,10,0.325,4.81,113,1,0,1,0,mobile,7,1,not_returned,0
ORD044564,PL,shoes,polyester,116.95,30,1,2,0,2,1,slim,13,0.071,4.89,120,1,0,1,0,desktop,3,0,not_returned,0
ORD044565,IT,lingerie,cotton,29.92,0,0,1,1,0,0,true_to_size,8,0.31,4.76,123,0,1,1,0,mobile,10,0,changed_mind,1
ORD044566,NL,jeans,cotton_stretch,99.3,0,0,2,2,0,0,true_to_size,5,0.33,3.8,103,0,0,1,1,mobile,9,0,not_returned,0
ORD044567,FR,shoes,jersey,82.33,10,0,3,3,0,0,regular,5,0.532,4.26,111,0,0,1,0,mobile,9,0,damaged,1
ORD044568,UK,t_shirt,polyester,55.83,0,0,2,2,0,0,true_to_size,3,0.206,5.0,122,1,0,1,0,mobile,3,0,not_returned,0
ORD044569,DE,t_shirt,cotton,28.46,10,0,6,6,0,0,regular,5,0.379,4.23,107,1,0,1,0,mobile,5,1,not_returned,0
ORD044570,DE,activewear,blend,55.83,30,0,2,1,1,0,regular,1,0.262,4.09,87,1,0,1,0,mobile,11,1,not_returned,0
ORD044571,IT,t_shirt,blend,18.51,0,0,5,5,0,0,slim,2,0.126,4.31,136,1,1,0,0,mobile,8,1,not_returned,0
ORD044572,UK,accessories,blend,36.93,0,0,4,5,1,1,oversized,5,0.147,3.83,124,0,1,0,0,mobile,4,1,not_returned,0
ORD044573,IT,jeans,wool,136.45,40,1,0,0,0,0,regular,1,0.232,4.34,133,0,0,1,0,mobile,5,1,not_returned,0
ORD044574,NL,trousers,cotton_stretch,51.46,10,0,1,1,0,0,true_to_size,6,0.27,3.64,113,1,0,1,0,desktop,10,1,not_returned,0
ORD044575,ES,shoes,blend,109.61,0,1,1,1,0,0,true_to_size,4,0.413,3.76,131,0,1,0,0,mobile,2,1,not_returned,0
ORD044576,PL,jeans,blend,156.44,40,1,5,5,0,0,slim,6,0.159,3.72,115,0,1,1,0,mobile,5,1,not_returned,0
ORD044577,IT,activewear,cotton,61.57,0,0,4,4,0,0,regular,7,0.104,4.0,126,1,0,1,0,mobile,7,0,not_returned,0
ORD044578,CN,t_shirt,cotton,34.98,0,0,5,5,0,0,oversized,6,0.214,4.08,121,1,1,0,0,desktop,3,1,not_returned,0
ORD044579,UK,jeans,cotton_stretch,74.93,0,0,6,6,0,0,regular,3,0.528,4.79,105,0,1,1,0,tablet,9,1,not_returned,0
ORD044580,CN,shoes,cotton,83.46,0,0,6,5,1,0,regular,7,0.313,4.06,116,0,0,1,0,desktop,2,1,not_returned,0
ORD044581,US,accessories,jersey,41.1,30,0,3,3,0,0,regular,8,0.08,4.45,123,0,0,1,0,mobile,10,1,not_returned,0
ORD044582,US,jacket,cotton_stretch,85.76,10,0,6,6,0,0,regular,7,0.456,4.63,132,1,0,1,0,desktop,4,1,not_returned,0
ORD044583,CN,shoes,jersey,74.92,20,0,6,4,2,0,slim,6,0.3,4.16,115,0,0,0,1,desktop,2,0,changed_mind,1
ORD044584,FR,jeans,wool,61.95,30,0,0,1,1,0,true_to_size,6,0.442,3.86,95,0,0,1,0,mobile,10,0,size_too_small,1
ORD044585,US,trousers,jersey,40.1,20,0,1,1,0,1,true_to_size,10,0.299,5.0,152,0,1,1,0,mobile,6,1,not_returned,0
ORD044586,UK,shoes,cotton_stretch,55.24,20,0,1,0,1,0,regular,8,0.277,4.76,116,0,1,0,0,mobile,6,1,size_too_large,1
ORD044587,US,activewear,linen,74.21,20,0,0,0,0,0,true_to_size,8,0.304,4.14,109,1,0,0,1,desktop,1,1,not_returned,0
ORD044588,NL,activewear,linen,33.22,10,0,4,5,1,0,slim,5,0.421,5.0,125,1,0,1,0,desktop,1,1,size_too_small,1
ORD044589,ES,trousers,jersey,73.35,10,0,1,0,1,0,slim,5,0.458,3.81,131,1,0,0,0,mobile,1,1,not_returned,0
ORD044590,UK,knitwear,wool,127.69,30,1,6,4,2,0,regular,10,0.19,4.0,141,1,1,0,0,tablet,2,1,size_too_large,1
ORD044591,DE,activewear,linen,57.73,40,0,2,2,0,0,slim,10,0.345,3.23,109,0,1,0,0,mobile,11,1,not_returned,0
ORD044592,NL,lingerie,jersey,24.17,0,0,3,3,0,0,regular,3,0.239,4.57,111,1,0,0,0,mobile,7,1,not_returned,0
ORD044593,PL,dress,jersey,98.25,30,0,0,0,0,0,slim,4,0.119,4.15,123,0,0,0,0,mobile,9,0,not_returned,0
ORD044594,US,jeans,cotton_stretch,74.98,20,0,0,0,0,0,slim,7,0.122,3.89,110,0,0,1,0,mobile,1,1,not_returned,0
ORD044595,FR,trousers,denim,73.91,20,0,5,3,2,0,slim,1,0.153,4.37,127,0,0,1,0,desktop,10,1,quality_defect,1
ORD044596,DE,trousers,blend,24.31,30,0,5,4,1,0,oversized,6,0.307,3.84,121,0,0,0,0,mobile,1,1,wrong_color,1
ORD044597,FR,trousers,linen,66.99,30,0,3,3,0,0,slim,12,0.599,3.56,125,1,1,0,0,tablet,2,1,wrong_color,1
ORD044598,US,shoes,polyester,58.66,0,0,2,3,1,0,slim,10,0.142,4.5,133,1,0,1,0,tablet,1,0,not_returned,0
ORD044599,IT,t_shirt,silk,20.69,30,0,0,0,0,0,regular,9,0.239,3.84,124,1,0,1,0,desktop,2,1,not_returned,0
ORD044600,DE,activewear,blend,57.64,10,0,5,6,1,0,slim,6,0.343,3.91,121,1,0,1,1,mobile,2,0,size_too_small,1
ORD044601,UK,jeans,jersey,64.01,20,0,4,6,2,0,regular,3,0.572,4.32,111,1,0,0,1,mobile,3,1,size_too_small,1
ORD044602,US,shoes,blend,99.04,50,0,5,6,1,0,oversized,4,0.14,4.59,95,0,0,1,0,mobile,4,0,not_returned,0
ORD044603,US,jeans,wool,56.73,0,0,3,4,1,0,regular,1,0.309,3.69,118,0,1,1,1,desktop,8,1,not_returned,0
ORD044604,CN,trousers,cotton,57.07,30,0,2,2,0,0,true_to_size,9,0.528,4.49,123,1,0,1,0,mobile,3,1,not_returned,0
ORD044605,NL,t_shirt,polyester,12.59,20,0,5,3,2,0,slim,3,0.333,4.43,102,1,0,1,0,mobile,5,1,size_too_large,1
ORD044606,CN,accessories,blend,58.51,30,0,0,0,0,0,regular,6,0.643,3.2,122,1,1,1,0,tablet,2,1,not_returned,0
ORD044607,US,knitwear,cotton,92.92,30,0,4,4,0,0,regular,10,0.073,4.72,131,1,0,0,0,desktop,3,1,not_returned,0
ORD044608,FR,jacket,polyester,148.74,10,1,1,0,1,0,true_to_size,3,0.57,4.17,117,0,0,0,0,mobile,7,1,size_too_large,1
ORD044609,IT,knitwear,wool,68.61,0,0,2,2,0,0,regular,2,0.401,3.93,123,0,0,0,0,mobile,10,1,not_returned,0
ORD044610,UK,dress,cotton,78.05,30,0,5,5,0,1,regular,8,0.321,3.54,118,0,0,1,0,tablet,7,1,wrong_color,1
ORD044611,FR,dress,cotton,102.58,30,1,3,2,1,0,slim,4,0.226,3.47,125,1,0,0,0,desktop,4,1,not_returned,0
ORD044612,DE,knitwear,jersey,95.41,0,0,0,0,0,0,true_to_size,6,0.141,3.85,124,0,0,1,0,mobile,3,1,not_returned,0
ORD044613,US,jeans,jersey,79.77,50,0,4,5,1,0,regular,4,0.097,3.9,142,0,0,1,0,mobile,5,1,not_returned,0
ORD044614,NL,t_shirt,cotton,12.41,10,0,3,3,0,1,true_to_size,1,0.341,3.86,121,0,0,1,0,desktop,6,0,not_returned,0
ORD044615,ES,accessories,wool,32.71,10,0,4,4,0,0,true_to_size,5,0.068,4.16,109,1,1,1,1,mobile,4,1,not_returned,0
ORD044616,PL,accessories,denim,47.36,0,0,0,0,0,0,regular,4,0.189,4.03,120,1,0,1,0,mobile,1,1,not_returned,0
ORD044617,PL,activewear,cotton_stretch,80.4,50,0,4,4,0,0,regular,5,0.248,3.96,113,1,0,0,0,mobile,9,0,not_returned,0
ORD044618,FR,shoes,silk,68.67,30,0,1,2,1,0,oversized,5,0.767,4.13,101,1,0,0,1,desktop,3,1,size_too_small,1
ORD044619,CN,dress,cotton,70.03,0,0,0,1,1,1,slim,7,0.42,3.96,146,1,1,1,1,desktop,1,1,not_returned,0
ORD044620,FR,t_shirt,denim,29.7,40,0,6,6,0,1,true_to_size,8,0.318,3.56,129,1,0,0,0,mobile,1,1,poor_fit,1
ORD044621,DE,activewear,polyester,31.07,30,0,6,6,0,1,slim,2,0.612,3.89,117,0,0,1,0,mobile,6,1,wrong_color,1
ORD044622,IT,dress,cotton,79.3,30,0,0,0,0,0,true_to_size,9,0.475,3.99,117,0,0,1,1,desktop,9,0,not_returned,0
ORD044623,US,accessories,blend,81.14,0,0,1,1,0,1,slim,9,0.429,5.0,102,0,0,1,0,mobile,4,1,damaged,1
ORD044624,NL,shoes,blend,156.06,20,1,0,0,0,0,true_to_size,2,0.057,3.95,116,0,0,1,0,desktop,10,1,not_returned,0
ORD044625,FR,accessories,cotton,46.8,0,0,5,4,1,0,regular,6,0.277,3.73,126,1,0,1,0,mobile,1,0,not_returned,0
ORD044626,FR,activewear,denim,32.56,30,0,3,3,0,0,regular,1,0.758,4.01,107,1,0,1,0,tablet,8,1,poor_fit,1
ORD044627,US,trousers,cotton,30.75,10,0,5,5,0,0,regular,5,0.563,4.45,112,1,0,1,0,mobile,10,1,poor_fit,1
ORD044628,FR,shoes,blend,97.82,0,0,3,3,0,0,regular,8,0.23,4.79,112,1,0,1,0,mobile,3,1,not_returned,0
ORD044629,UK,jeans,cotton,52.46,20,0,1,3,2,0,slim,5,0.375,3.81,107,0,1,0,0,mobile,1,1,size_too_small,1
ORD044630,FR,t_shirt,cotton_stretch,24.11,20,0,4,4,0,1,true_to_size,7,0.088,4.02,107,0,0,0,0,desktop,10,1,not_returned,0
ORD044631,PL,trousers,cotton,61.4,0,0,6,6,0,1,true_to_size,4,0.391,3.55,96,0,0,1,1,mobile,5,1,changed_mind,1
ORD044632,ES,trousers,jersey,85.11,0,0,6,5,1,0,oversized,3,0.09,5.0,121,1,0,1,0,desktop,10,1,not_returned,0
ORD044633,US,trousers,silk,93.62,0,0,0,0,0,0,true_to_size,6,0.115,3.46,120,0,0,1,0,mobile,8,0,not_returned,0
ORD044634,IT,jeans,polyester,81.15,10,0,2,1,1,0,true_to_size,3,0.233,4.03,135,0,0,0,0,mobile,4,0,not_returned,0
ORD044635,FR,shoes,blend,76.27,0,0,4,2,2,0,regular,7,0.466,3.54,136,0,0,0,0,mobile,3,1,size_too_large,1
ORD044636,US,jeans,polyester,67.85,30,0,4,5,1,0,regular,8,0.352,4.07,123,1,0,1,0,desktop,4,1,not_returned,0
ORD044637,NL,jeans,polyester,45.45,0,0,4,4,0,0,regular,5,0.42,3.87,139,0,1,0,0,mobile,6,0,not_returned,0
ORD044638,US,jeans,jersey,38.25,20,0,6,6,0,0,slim,3,0.223,2.97,106,1,1,0,0,desktop,11,1,wrong_color,1
ORD044639,CN,t_shirt,cotton,37.16,30,0,3,4,1,0,oversized,3,0.312,4.24,133,1,1,0,0,mobile,8,1,changed_mind,1
ORD044640,FR,t_shirt,jersey,26.2,20,0,0,1,1,1,regular,8,0.381,3.93,108,1,0,0,0,mobile,10,0,not_returned,0
ORD044641,UK,trousers,cotton_stretch,53.59,20,0,2,3,1,0,true_to_size,4,0.145,3.64,143,1,0,1,0,mobile,2,1,size_too_small,1
ORD044642,DE,dress,denim,144.1,10,1,4,4,0,0,regular,6,0.241,5.0,124,1,0,1,0,mobile,10,1,not_returned,0
ORD044643,IT,activewear,jersey,60.38,10,0,4,5,1,0,regular,7,0.296,3.82,109,1,1,0,0,tablet,1,1,not_returned,0
ORD044644,US,trousers,blend,85.63,0,0,6,6,0,0,slim,7,0.142,4.47,137,0,0,1,0,mobile,3,1,not_returned,0
ORD044645,PL,dress,jersey,49.48,0,0,2,1,1,0,regular,3,0.366,4.88,124,1,0,1,0,mobile,10,1,not_returned,0
ORD044646,CN,jacket,blend,118.16,20,1,2,4,2,0,slim,7,0.263,3.38,97,0,0,1,0,desktop,7,1,wrong_color,1
ORD044647,FR,trousers,cotton,69.2,10,0,5,5,0,0,regular,3,0.189,3.3,131,0,0,0,0,mobile,11,1,not_returned,0
ORD044648,FR,trousers,wool,45.43,10,0,1,1,0,0,slim,4,0.394,4.06,137,1,0,0,0,mobile,2,1,not_returned,0
ORD044649,UK,dress,silk,60.45,0,0,1,2,1,0,true_to_size,9,0.287,4.42,119,1,0,1,0,mobile,10,1,size_too_small,1
ORD044650,IT,jeans,cotton_stretch,71.19,20,0,4,2,2,1,true_to_size,7,0.423,3.92,118,1,0,1,0,mobile,1,1,size_too_large,1
ORD044651,DE,lingerie,jersey,29.14,0,0,3,3,0,1,true_to_size,7,0.191,4.76,116,0,1,1,0,mobile,10,1,not_returned,0
ORD044652,IT,jeans,denim,37.26,0,0,3,5,2,0,true_to_size,6,0.239,4.38,126,1,0,0,0,mobile,6,1,size_too_small,1
